2020-02-04 8:04:29 - PHP Notice:  Undefined index: forms_exi in C:\xampp\htdocs\upload\admin\model\catalog\category.php on line 12
2020-02-04 8:04:29 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\upload\admin\model\catalog\category.php on line 12
2020-02-04 8:52:52 - PHP Notice:  Undefined variable: sql in C:\xampp\htdocs\upload\admin\model\design\translation.php on line 26
2020-02-04 8:52:52 - PHP Notice:  Undefined property: Loader::$db in C:\xampp\htdocs\upload\admin\model\design\translation.php on line 47
2020-02-04 8:53:31 - PHP Notice:  Undefined variable: sql in C:\xampp\htdocs\upload\admin\model\design\translation.php on line 26
2020-02-04 8:53:39 - PHP Notice:  Undefined variable: sql in C:\xampp\htdocs\upload\admin\model\design\translation.php on line 26
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 178
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Name' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 179
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'ID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 180
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Position' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 181
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Department' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 182
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 184
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 178
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Name' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 179
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'ID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 180
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Position' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 181
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Department' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 182
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 184
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 178
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Name' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 179
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'ID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 180
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Position' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 181
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Department' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 182
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 184
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 178
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Name' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 179
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'ID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 180
2020-02-04 8:55:58 - PHP Warning:  Illegal string offset 'Position' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 181
